NAME,gender,1996_count,1997_count,1998_count,1999_count,2000_count,count,90sCount
ADEBOWALE,M,0,0,0,0,0,25,0
ADEBOYE,M,0,0,0,0,0,3,0
ADEDAMOLA,M,3,5,0,0,6,64,14
ADEDAPO,M,4,0,3,0,0,11,7
ADEDAYO,M,0,0,8,0,0,25,8
ADEDAYO,F,0,4,0,0,0,7,4
ADEDEJI,M,0,0,3,0,0,21,3
ADEDOLAPO,F,0,0,0,0,0,9,0
ADEDOTUN,M,0,0,0,0,3,9,3
ADEDOYIN,F,0,3,0,0,0,17,3
ADEDOYIN,M,0,0,0,0,0,3,0
ADEE,M,0,0,0,0,0,3,0
ADEEB,M,7,6,10,15,10,172,48
ADEEBA,F,14,13,12,11,6,193,56
ADEELA,F,7,7,10,5,0,75,29
ADEEM,M,0,0,0,0,0,3,0
ADEEN,M,0,0,0,0,0,6,0
ADEEN,F,0,0,0,0,0,3,0
ADEENA,F,0,3,4,5,0,201,12
ADEESA,F,0,0,3,0,0,3,3
ADEEVA,F,0,0,0,0,0,6,0
ADEKEMI,F,0,0,0,4,3,7,7
ADEKUNLE,M,4,0,4,3,0,20,11
ADELEKE,M,0,0,0,0,0,3,0
ADELYN,F,0,0,0,0,0,37,0
ADELYNN,F,0,0,0,0,0,11,0
ADEMAYOWA,M,0,0,0,0,3,3,3
ADEMIDE,F,0,0,0,0,0,3,0
ADEN,F,0,0,0,0,0,19,0
ADENA,F,0,4,0,0,0,7,4
ADEOLA,M,3,3,0,0,0,12,6
ADEOLU,M,0,0,0,0,0,6,0
ADEOLUWA,M,3,0,3,0,0,35,6
ADEREMI,M,0,0,0,0,0,3,0
ADERINSOLA,F,3,0,0,0,0,37,3
ADERYN,F,0,0,0,0,0,29,0
ADESEWA,F,0,0,0,0,0,17,0
ADESH,M,0,0,0,0,0,14,0
ADESOLA,F,4,0,0,0,0,25,4
ADESUWA,F,0,0,3,0,0,33,3
ADETAYO,M,0,0,0,0,0,6,0
ADETOKUNBO,M,0,0,0,0,0,45,0
ADETOLA,F,3,3,0,0,0,13,6
ADETOLA,M,0,0,3,0,3,12,6
ADETOMIWA,M,0,0,0,0,0,4,0
ADETOUN,F,0,0,0,0,0,4,0
ADEWONUOLA,F,0,0,0,0,0,6,0
ADEWUNMI,F,3,0,0,0,0,10,3
ADEYEMI,M,0,0,3,0,0,18,3
ADHAVAN,M,0,0,0,0,0,3,0
ADHEEM,M,0,0,0,0,0,3,0
ADHEEN,M,0,0,0,0,0,3,0
ADHIRA,F,0,0,0,0,0,6,0
ADHIRAJ,M,0,0,0,0,0,4,0
ADHNAN,M,0,0,3,0,0,6,3
ADHRIT,M,0,0,0,0,0,28,0
ADHVAITH,M,0,0,0,0,0,3,0
ADHYA,F,0,0,0,0,0,27,0
ADIAN,M,0,0,0,0,0,8,0
ADIBAH,F,0,0,0,0,0,5,0
ADIEL,M,0,0,0,0,0,15,0
ADIEL,F,0,0,0,0,0,7,0
ADIFAAH,F,0,0,0,0,0,3,0
ADILSON,M,0,0,0,0,3,3,3
ADIN,M,0,0,0,0,0,36,0
ADIRA,F,0,0,0,0,0,4,0
ADISA,M,0,0,0,0,0,3,0
ADISON,M,0,0,0,0,0,38,0
ADIT,M,0,0,0,0,4,38,4
ADITH,M,0,0,0,0,0,3,0
ADITHI,F,0,0,0,0,0,15,0
ADITHYA,M,0,0,0,0,0,63,0
ADITRI,F,0,0,0,0,0,13,0
ADIVA,F,0,0,0,0,0,4,0
ADIY,M,0,0,0,0,0,18,0
ADIYA,F,0,0,0,0,0,3,0
ADIYAAN,M,0,0,0,0,0,3,0
ADIYAN,M,0,0,0,0,0,33,0
ADJA,F,0,0,0,0,0,6,0
ADLANE,M,0,0,0,0,0,3,0
ADN,F,0,0,0,0,0,13,0
ADOM,M,0,0,0,0,0,10,0
ADOMAS,M,0,0,0,0,0,97,0
ADONA,F,0,0,0,0,0,3,0
ADONAI,M,0,0,0,0,0,43,0
ADONAI,F,0,0,0,0,0,4,0
ADONAY,M,0,0,0,0,0,16,0
ADONIJAH,M,0,0,0,0,0,11,0
ADORA,F,0,0,0,0,0,65,0
ADRIA,F,0,0,0,0,0,31,0
ADRIAAN,M,0,0,0,0,0,6,0
ADRIAN,F,0,0,0,0,0,3,0
ADRIANAS,M,0,0,0,0,0,7,0
ADRIANS,M,0,0,0,0,0,77,0
ADRIATIK,M,0,0,0,0,0,3,0
ADRIEL,F,0,0,0,0,0,13,0
ADRIELLE,F,0,0,0,0,0,10,0
ADRIJA,F,0,0,0,0,0,58,0
ADRIJANA,F,0,0,0,0,0,10,0
ADRIJUS,M,0,0,0,0,0,33,0
ADRIKA,F,0,0,0,0,0,3,0
ADRIN,M,0,0,0,0,0,3,0
ADRINA,F,0,0,0,0,0,26,0
ADRITA,F,0,0,0,0,0,3,0
ADSHAYAN,M,0,0,0,0,0,3,0
ADUNOLA,F,0,0,0,0,0,3,0
ADVAIT,M,0,0,0,0,0,26,0
ADVAITA,F,0,0,0,0,0,4,0
ADVAITH,M,0,0,0,0,0,32,0
ADVAY,M,0,0,0,0,0,37,0
ADVIT,M,0,0,0,0,0,3,0
ADVITH,M,0,0,0,0,0,6,0
ADYA,F,0,0,0,0,0,18,0
ADYAAN,M,0,0,0,0,0,30,0
ADYAN,M,0,0,0,0,0,409,0
AEDDAN,M,0,0,0,0,0,16,0
AEESHA,F,0,0,0,0,0,3,0
AEISHA,F,3,0,0,0,0,8,3
AELA,F,0,0,0,3,0,67,3
AELFRED,M,0,0,0,0,6,6,6
AELLA,F,0,0,0,0,0,5,0
AEMAN,F,0,0,0,0,0,3,0
AEMELIA,F,0,0,0,0,3,18,3
AENEAS,M,0,0,0,0,0,3,0
AEON,M,0,0,0,0,0,3,0
AERIS,F,0,0,0,0,0,43,0
AERON,F,0,0,0,3,3,9,6
AERONA,F,0,0,0,0,0,3,0
AERYN,F,0,0,0,0,6,292,6
AESON,M,0,0,0,0,0,4,0
AEVA,F,0,0,0,0,0,23,0
AEVAH,F,0,0,0,0,0,3,0
AEYSHA,F,0,0,0,0,3,22,3
AFAAF,F,0,0,0,0,0,3,0
AFAAN,M,0,0,0,0,0,12,0
AFAF,F,0,0,0,0,0,7,0
AFAN,M,0,0,0,0,0,18,0
AFAQ,M,0,0,0,0,0,3,0
AFEEF,M,0,0,0,0,0,10,0
AFEEFA,F,0,3,0,3,0,16,6
AFET,F,0,0,0,4,0,4,4
AFFAAN,M,0,0,0,0,0,22,0
AFFAF,F,0,0,0,0,0,3,0
AFFAN,M,0,0,0,0,0,200,0
AFFIA,F,0,0,0,0,0,3,0
AFIQ,M,0,0,0,0,0,3,0
AFIRA,F,0,0,0,0,0,3,0
AFIZAH,F,0,0,0,0,0,31,0
AFJOL,M,3,0,0,0,0,3,3
AFNAAN,F,0,0,0,0,0,20,0
AFNAAN,M,0,0,0,0,0,3,0
AFNAN,M,0,0,0,0,3,54,3
AFOLARIN,M,0,0,0,0,0,3,0
AFRAA,F,0,0,0,3,0,14,3
AFRAZ,M,0,0,0,0,0,22,0
AFRIKA,F,0,0,0,0,3,6,3
AFRINA,F,0,0,0,0,0,4,0
AFRUZA,F,0,0,0,0,0,3,0
AFSAH,F,0,0,0,3,0,13,3
AFSAR,M,3,3,0,0,0,6,6
AFSARA,F,0,3,0,0,3,6,6
AFSEEN,F,0,0,0,0,0,3,0
AFSHANA,F,4,0,0,0,0,4,4
AGAM,M,0,0,0,0,0,22,0
AGAMDEEP,M,0,0,0,0,0,4,0
AGAMJOT,M,0,0,0,0,0,10,0
AGAMJOT,F,0,0,0,0,0,4,0
AGAMPREET,M,0,0,0,0,0,7,0
AGAMVEER,M,0,0,0,0,0,3,0
AGAPE,F,0,0,0,0,0,4,0
AGASTYA,M,0,0,0,0,0,63,0
AGATHE,F,3,0,3,0,0,33,6
AGHA,M,0,0,0,0,0,29,0
AGIM,M,0,0,0,0,0,3,0
AGIT,M,0,0,3,3,0,10,6
AGNE,F,0,0,0,0,0,11,0
AGNESE,F,0,0,0,0,0,13,0
AGNIESZKA,F,0,0,0,0,0,47,0
AGON,M,0,0,0,0,3,6,3
AGOTA,F,0,0,0,0,0,11,0
AGUSTIN,M,0,0,0,0,0,21,0
AHAAN,M,0,0,0,0,0,45,0
AHAANA,F,0,0,0,0,0,3,0
AHAN,M,0,0,0,0,0,24,0
AHANA,F,0,0,0,0,0,65,0
AHARAN,M,0,0,0,0,0,3,0
AHCENE,M,0,0,0,0,0,3,0
AHDIA,F,0,0,0,0,0,3,0
AHEED,M,0,0,0,0,0,4,0
AHIL,M,0,0,0,0,0,24,0
AHLAAM,F,0,0,0,0,0,61,0
AHLAAN,F,0,0,0,0,0,3,0
AHLAN,F,0,0,0,0,0,3,0
AHMADOU,M,0,0,0,0,0,4,0
AHMAD-RAZA,M,0,0,0,0,0,3,0
AHMED-RAZA,M,0,0,0,0,0,7,0
AHMER,M,3,3,0,0,0,9,6
AHNAF,M,0,0,0,0,0,99,0
AHREN,M,0,4,0,0,0,36,4
AHSAAN,M,0,0,3,0,0,9,3
AHSANUL,M,0,0,0,0,3,10,3
AHSEN,M,0,0,0,0,0,18,0
AHTSHAM,M,3,0,0,0,0,3,3
AHUVA,F,0,0,0,0,0,4,0
AHYAAN,M,0,0,0,0,0,39,0
AHYAN,M,0,0,0,0,0,169,0
AI,F,3,0,0,0,0,15,3
AIA,F,0,0,0,0,0,4,0
AIDAAN,M,0,0,0,0,0,4,0
AIDAH,F,0,0,0,0,0,15,0
AIDAN-JAMES,M,0,0,0,0,0,3,0
AIDAS,M,0,0,0,0,0,17,0
AIDEL,F,0,0,0,0,0,6,0
AIDEN-JAMES,M,0,0,0,0,0,31,0
AIDEN-JAY,M,0,0,0,0,0,11,0
AIDEN-LEE,M,0,0,0,0,0,15,0
AIDON,M,0,3,0,3,0,24,6
AIDY,F,0,0,0,0,0,12,0
AIDY,M,0,0,0,0,0,9,0
AIDYN,M,0,0,0,0,0,27,0
AIFE,F,0,0,0,0,0,3,0
AIHAM,M,0,0,0,0,0,5,0
AIKA,F,0,0,0,0,0,19,0
AIKAM,M,0,0,0,0,0,3,0
AIKATERINI,F,0,0,0,0,0,16,0
AIKEN,M,0,0,0,0,0,11,0
AIKO,F,3,0,0,0,0,29,3
AILAH,F,0,0,0,0,0,27,0
AILAN,M,0,0,0,0,0,3,0
AILANI,F,0,0,0,0,0,3,0
AILBE,M,0,0,0,0,0,57,0
AILBHE,F,3,3,0,0,0,36,6
AILIE,F,3,0,0,0,0,22,3
AILLA,F,0,0,0,0,0,64,0
AIMAH,F,0,0,0,0,0,3,0
AIMAL,F,0,0,0,0,0,20,0
AIMAL,M,0,0,0,0,0,3,0
AIMAR,M,0,0,0,0,0,9,0
AIMEE-,F,0,0,0,0,0,6,0
AIMEE-GRACE,F,0,0,0,0,0,18,0
AIMEE-JANE,F,0,0,0,0,0,8,0
AIMEE-JAYNE,F,0,0,0,0,0,3,0
AIMEE-JO,F,0,0,0,0,0,7,0
AIMEE-LEA,F,0,0,0,0,0,9,0
AIMEE-LEE,F,0,0,0,0,0,39,0
AIMEE-MAE,F,0,0,0,0,0,3,0
AIMEE-MAY,F,0,0,0,0,0,9,0
AIMEE-ROSE,F,0,0,0,0,0,37,0
AIMIEE,F,0,3,0,0,0,6,3
AIMUN,F,0,0,0,0,3,3,3
AIN,F,0,0,0,0,0,3,0
AINA,F,3,0,0,0,3,73,6
AINARA,F,0,0,0,0,0,9,0
AINHOA,F,0,0,0,0,0,15,0
AINI,F,0,0,0,0,0,18,0
AINSLEIGH,M,3,0,0,0,0,3,3
AINSLIE,F,0,4,0,0,0,4,4
AINSLIE,M,0,0,0,0,0,3,0
AIRA,F,0,0,0,0,0,61,0
AIRAH,F,0,0,0,0,0,6,0
AIREN,M,0,0,0,0,0,7,0
AIRI,F,0,0,0,0,0,3,0
AIRIDAS,M,0,0,0,0,0,25,0
AIRLIE,F,0,0,0,0,3,9,3
AIRON,M,0,0,0,0,0,23,0
AIRONAS,M,0,0,0,0,0,62,0
AISA,F,0,0,0,0,0,7,0
AISA,M,0,0,0,0,0,3,0
AISEA,M,0,0,0,0,0,3,0
A'ISHA,F,0,0,4,0,0,78,4
AISHATU,F,0,0,0,0,0,3,0
AISHI,F,0,0,0,0,0,6,0
AISHLEEN,F,0,0,0,0,0,5,0
AISHPREET,F,0,0,0,0,0,6,0
AISLEYNE,F,0,0,0,0,0,6,0
AISOSA,F,0,0,0,0,0,23,0
AISOSA,M,0,0,0,0,0,3,0
AISSA,M,0,0,0,0,0,3,0
AISSATA,F,0,0,0,0,0,7,0
AISTIS,M,0,0,0,0,0,20,0
AISWARYA,F,0,0,0,0,0,3,0
AISYA,F,0,3,0,0,0,3,3
AISYAH,F,0,0,3,0,0,12,3
AITANA,F,0,0,0,0,0,27,0
AITOR,M,0,0,0,0,4,4,4
AIVA,F,0,0,0,0,0,169,0
AIVAH,F,0,0,0,0,0,29,0
AIVARAS,M,0,0,0,0,0,5,0
AIVA-ROSE,F,0,0,0,0,0,4,0
AIYA,F,3,3,0,0,0,86,6
AIYAAN,M,0,0,0,0,0,4,0
AIYAN,M,0,0,0,0,0,6,0
AIYANAH,F,0,0,0,0,0,4,0
AIYANNA,F,0,0,0,0,0,37,0
AIYAT,F,0,0,0,0,0,6,0
AIYAZ,M,0,0,0,0,0,7,0
AIYESHA,F,0,0,0,4,0,13,4
AIYLA,F,0,0,0,0,0,183,0
AIYLAH,F,0,0,0,0,0,12,0
AIYUSH,M,0,0,0,0,0,3,0
AIYZA,F,0,0,0,0,0,9,0
AIYZAH,F,0,0,0,0,0,3,0
AIZAH,F,0,0,0,0,0,856,0
AIZZA,F,0,0,0,0,0,6,0
AJ,M,0,0,0,0,0,201,0
AJAI,M,3,0,0,0,3,73,6
AJAN,M,0,0,0,0,0,21,0
AJANTHAN,M,0,0,0,0,0,3,0
A-JAY,M,0,0,0,0,0,70,0
AJAZ,M,0,0,0,3,0,3,3
AJESH,M,0,0,0,0,0,3,0
AJHAR,M,0,0,3,3,0,6,6
AJIBOLA,M,0,0,0,0,0,6,0
AJLA,F,0,0,0,0,0,23,0
AJOONI,F,0,0,0,0,0,24,0
AJUS,M,0,0,0,0,0,6,0
AJWA,F,0,0,0,0,0,163,0
AJWAD,M,0,0,0,0,0,30,0
AJWAH,F,0,0,0,0,0,6,0
AKAAL,M,0,0,0,0,0,51,0
AKAALDEEP,M,0,0,0,0,0,3,0
AKACHUKWU,M,0,0,0,0,0,7,0
AKAI,M,0,0,0,0,0,17,0
AKAIN,M,0,0,0,0,0,7,0
AKAL,M,0,0,0,0,0,3,0
AKAM,M,0,0,0,0,0,29,0
AKAN,M,0,0,0,0,0,3,0
AKANE,F,0,0,0,3,0,3,3
AKANKSHA,F,0,0,0,0,0,18,0
AKAR,M,0,0,0,0,0,7,0
AKARI,F,0,0,0,0,0,3,0
AKARSH,M,0,0,0,0,0,7,0
AKASHDEEP,M,0,0,0,0,0,9,0
AKASYA,F,0,0,0,0,0,16,0
AKAY,M,0,0,0,0,0,8,0
AKAYLA,F,0,0,0,0,0,4,0
AKAYSHA,F,0,0,0,0,3,3,3
AKBER,M,0,0,0,0,0,3,0
AKEAL,M,0,0,0,3,0,6,3
AKEELA,F,0,0,3,0,0,12,3
AKEELAH,F,0,0,0,0,0,51,0
AKEIN,M,0,0,0,0,0,11,0
AKEIRA,F,0,0,0,0,0,7,0
AKEISHA,F,0,0,0,0,0,7,0
AKEMI,F,0,0,0,0,0,4,0
AKHEEL,M,0,0,0,0,0,3,0
AKHIRA,F,0,0,0,0,0,3,0
AKHLAQ,M,0,0,4,0,0,4,4
AKHSA,F,0,0,0,0,0,3,0
AKI,F,0,0,0,0,0,6,0
AKI,M,0,0,0,0,0,3,0
AKIA,M,0,0,0,0,0,3,0
AKIDA,F,0,0,0,0,0,3,0
AKIERA,F,0,0,0,0,0,3,0
AKIESHA,F,0,0,0,0,0,3,0
AKIFA,F,0,0,0,0,0,5,0
AKIFAH,F,0,0,0,0,0,43,0
AKIKUR,M,0,0,0,0,0,3,0
AKINA,F,0,0,0,0,3,3,3
AKINLOLU,M,0,0,0,0,0,3,0
AKINOLA,M,0,0,0,3,0,9,3
AKINTAYO,M,0,0,0,0,0,7,0
AKINTOMIWA,M,0,3,0,0,0,3,3
AKINYEMI,M,3,0,0,0,0,3,3
AKIO,M,0,0,0,0,0,3,0
AKIRAH,F,0,0,0,0,0,8,0
AKITO,M,0,0,0,0,0,6,0
AKOREDE,M,0,0,0,0,0,18,0
AKOS,M,0,0,0,0,0,12,0
AKRITI,F,0,0,0,0,0,6,0
AKSAA,F,0,0,3,0,0,3,3
AKSAYAN,M,0,0,0,0,0,4,0
AKSEL,M,0,0,0,0,0,64,0
AKSH,M,0,0,0,0,0,21,0
AKSHA,F,0,0,0,0,0,10,0
AKSHAJ,M,0,0,0,0,0,42,0
AKSHAN,M,0,0,0,0,0,8,0
AKSHANA,F,0,0,0,0,0,16,0
AKSHARA,F,0,0,0,0,0,144,0
AKSHARAA,F,0,0,0,0,0,7,0
AKSHARAN,M,0,0,0,0,0,7,0
AKSHAT,M,0,0,0,0,0,55,0
AKSHATA,F,0,0,0,0,0,3,0
AKSHATH,M,0,0,0,0,0,3,0
AKSHAYA,F,0,0,0,0,0,141,0
AKSHAYAA,F,0,0,0,0,0,6,0
AKSHAYAH,F,0,0,0,0,0,3,0
AKSHAYAN,M,0,0,0,0,0,52,0
AKSHAYE,M,0,4,0,0,0,4,4
AKSHAYEN,M,0,0,0,0,0,5,0
AKSHIT,M,0,0,0,0,0,4,0
AKSHITA,F,0,0,0,0,0,46,0
AKSHITH,M,0,0,0,0,0,11,0
AKVILE,F,0,0,0,0,0,36,0
AKWASI,M,0,0,0,3,0,17,3
ALA,F,0,0,4,0,0,58,4
ALA,M,0,0,0,0,3,3,3
ALA'A,F,3,0,0,0,0,9,3
ALAE,F,0,0,0,0,0,11,0
ALAGIE,M,0,0,0,0,0,6,0
ALAHNA,F,0,0,0,0,0,7,0
ALAIA,F,0,0,0,0,0,130,0
ALAIA-MAI,F,0,0,0,0,0,3,0
ALAIBA,F,0,0,0,0,0,3,0
ALAIKA,F,0,0,0,0,0,3,0
ALAINE,F,0,0,0,0,0,3,0
ALAIYA,F,0,0,0,0,0,27,0
ALAIYAH,F,0,0,0,0,0,9,0
ALAIYNA,F,0,0,0,0,0,3,0
ALAIZA,F,0,0,0,0,0,19,0
ALAM,M,0,0,0,0,0,20,0
ALAMEEN,M,0,0,0,0,0,3,0
AL-AMEEN,M,0,0,0,0,0,38,0
AL-AMIN,M,0,0,0,3,3,72,6
ALANA-MAE,F,0,0,0,0,0,6,0
ALANA-RAE,F,0,0,0,0,0,3,0
ALANA-ROSE,F,0,0,0,0,0,24,0
ALANAS,M,0,0,0,0,0,13,0
ALAND,M,0,0,0,0,0,168,0
ALANI,F,0,0,0,0,0,72,0
ALANIA,F,0,0,0,0,0,9,0
ALANNAH-MAE,F,0,0,0,0,0,4,0
ALANNAH-ROSE,F,0,0,0,0,0,3,0
ALANOOD,F,0,0,0,0,0,3,0
ALANS,M,0,0,0,0,0,3,0
ALANYAH,F,0,0,0,0,0,3,0
ALARIK,M,0,0,0,0,0,3,0
ALARNAH,F,0,0,0,0,0,20,0
ALARNI,F,0,0,0,0,0,3,0
ALARNIE,F,0,0,0,0,0,4,0
ALASIA,F,0,0,0,0,0,4,0
ALATHEA,F,0,0,0,0,0,3,0
ALAURA,F,0,0,0,0,0,4,0
ALAYAH-MAE,F,0,0,0,0,0,3,0
ALAYAH-ROSE,F,0,0,0,0,0,3,0
ALAYLA,F,0,0,0,0,0,12,0
ALAYNAH,F,0,0,0,0,0,26,0
ALAYSIA,F,0,0,0,0,0,22,0
ALAZAR,M,0,0,0,0,0,6,0
ALBANE,F,0,0,0,0,0,3,0
ALBANO,M,0,0,0,0,0,3,0
ALBARA,M,0,0,0,0,0,8,0
ALBARAA,M,0,0,0,0,0,14,0
ALBA-ROSE,F,0,0,0,0,0,6,0
ALBATOOL,F,0,0,0,0,0,3,0
ALBE,M,0,0,0,0,0,3,0
ALBEE,M,0,0,0,0,0,11,0
ALBERTINE,F,0,0,0,0,0,11,0
ALBEY,M,0,0,0,0,0,21,0
ALBIE-JAMES,M,0,0,0,0,0,5,0
ALBIE-JAY,M,0,0,0,0,0,4,0
ALBIE-LEE,M,0,0,0,0,0,3,0
ALBORZ,M,0,0,0,0,0,3,0
ALDION,M,0,0,0,0,0,3,0
ALEACIA,F,0,0,3,0,0,3,3
ALEAHA,F,0,0,0,0,3,17,3
ALEANA,F,0,0,0,0,0,3,0
ALECHANDRO,M,0,0,0,0,0,3,0
ALECK,M,0,0,0,0,3,6,3
ALECSANDER,M,0,0,0,0,0,3,0
ALEEA,F,0,0,0,3,0,6,3
ALEEAH,F,0,0,0,0,0,25,0
ALEECIA,F,0,0,0,0,0,3,0
ALEEHA,F,0,0,0,0,0,46,0
ALEEMAH,F,0,0,0,6,0,70,6
ALEENAH,F,0,0,0,0,0,41,0
ALEESHBA,F,0,0,0,0,0,3,0
ALEEYA,F,0,0,0,0,0,57,0
ALEEYAH,F,0,0,0,0,3,58,3
ALEEZAH,F,0,0,0,0,0,65,0
ALEEZAY,F,0,0,0,0,0,17,0
ALEGRA,F,0,0,0,0,0,3,0
ALEGRIA,F,0,0,0,0,0,3,0
ALEHANDRO,M,0,0,0,0,0,4,0
ALEIA,F,0,0,0,0,0,16,0
ALEIAH,F,0,0,0,0,0,4,0
ALEIGHA-MAE,F,0,0,0,0,0,3,0
ALEIGHSHA,F,0,0,3,0,0,6,3
ALEIYA,F,0,0,0,0,0,3,0
ALEKH,M,0,0,0,0,0,3,0
ALEKS,M,0,0,0,0,0,170,0
ALEKSA,F,0,0,0,0,0,29,0
ALEKSA,M,0,0,0,0,0,6,0
ALEKSANDRAS,M,0,0,0,0,0,24,0
ALEKSANDRS,M,0,0,0,0,0,51,0
ALEKSAS,M,0,0,0,0,0,17,0
ALEKSEI,M,0,0,0,0,0,26,0
ALEKSEJ,M,0,0,0,0,0,3,0
ALEKSEJS,M,0,0,0,0,0,8,0
ALEKSEY,M,0,0,0,0,0,14,0
ALEKSI,M,4,0,0,0,0,13,4
ALEKSIA,F,0,0,0,0,0,9,0
ALEKSIS,M,0,0,0,0,0,7,0
ALEKSS,M,0,0,0,0,0,27,0
ALEKSY,M,0,0,0,0,0,21,0
ALEM,M,0,0,0,0,0,3,0
ALEMA,F,0,0,0,3,0,3,3
ALEND,M,0,0,0,0,0,9,0
ALENNA,F,0,0,0,0,0,3,0
ALENS,M,0,0,0,0,0,3,0
ALES,M,0,0,0,0,0,5,0
ALESHA-MAE,F,0,0,0,0,0,3,0
ALESHA-MARIE,F,0,0,0,0,0,3,0
ALESIO,M,0,0,0,0,0,9,0
ALESKA,F,0,0,0,0,0,3,0
ALESSA,F,0,0,0,0,0,77,0
ALESSYA,F,0,0,0,0,0,3,0
ALETA,F,0,0,0,0,0,3,0
ALETHEIA,F,0,0,0,0,0,12,0
ALETHIA,F,0,0,0,0,0,4,0
ALETTA,F,0,0,0,0,0,8,0
ALEV,F,0,0,0,0,0,7,0
ALEXAH,F,0,0,0,0,0,3,0
ALEXA-LEIGH,F,0,0,0,0,0,3,0
ALEXA-MAE,F,0,0,0,0,0,14,0
ALEXA-MAY,F,0,0,0,0,0,7,0
ALEXANDER-JAMES,M,0,0,0,0,0,22,0
ALEXANDR,M,0,0,0,0,0,35,0
ALEXANDRINA,F,0,0,0,0,3,13,3
ALEXA-ROSE,F,0,0,0,0,0,30,0
ALEXAS,F,0,0,0,0,0,3,0
ALEXAVIER,M,0,0,0,0,0,7,0
ALEXCIA,F,0,0,0,0,0,71,0
ALEXEY,M,0,0,0,0,0,58,0
ALEXIAH,F,0,0,0,0,0,11,0
ALEXIA-LEIGH,F,0,0,0,0,0,3,0
ALEXIA-MAE,F,0,0,0,0,0,14,0
ALEXIA-MAY,F,0,0,0,0,0,7,0
ALEXIA-ROSE,F,0,0,0,0,0,3,0
ALEXIE,M,0,0,0,0,0,3,0
ALEXINE,F,0,0,0,0,0,3,0
ALEXIOS,M,0,0,0,0,0,7,0
ALEXIS-JADE,F,0,0,0,0,0,3,0
ALEXIS-LEIGH,F,0,0,0,0,0,6,0
ALEXIS-LOUISE,F,0,0,0,0,0,4,0
ALEXIS-MAE,F,0,0,0,0,0,24,0
ALEXIS-MARIE,F,0,0,0,0,0,4,0
ALEXIS-MAY,F,0,0,0,0,0,6,0
ALEXIS-ROSE,F,0,0,0,0,0,23,0
ALEXIYA,F,0,0,0,0,0,4,0
ALEX-JAMES,M,0,0,0,0,0,20,0
ALEX-JAY,M,0,0,0,0,0,3,0
ALEX-JUNIOR,M,0,0,0,0,0,3,0
ALEXSANDER,M,0,0,0,0,0,3,0
ALEXSANDRA,F,0,0,0,0,0,16,0
ALEXSI,F,0,0,0,0,0,3,0
ALEXSIS,F,0,0,0,0,0,20,0
ALEXXA,F,0,0,0,0,0,3,0
ALEXY,M,0,0,0,0,0,6,0
ALEXYS,F,0,0,0,0,0,15,0
ALEXZANDRA,F,0,0,0,0,0,4,0
ALEYAH,F,0,0,4,0,0,73,4
ALFEE,M,0,0,0,0,0,11,0
ALFEY,M,0,0,0,0,0,16,0
ALFFI,M,0,0,0,0,0,27,0
ALFFIE,M,0,0,0,0,0,3,0
ALFIE-,M,0,0,0,0,0,6,0
ALFIE-DEAN,M,0,0,0,0,0,3,0
ALFIEE,M,0,0,0,0,0,3,0
ALFIE-GEORGE,M,0,0,0,0,0,50,0
ALFIE-J,M,0,0,0,0,0,7,0
ALFIE-JACK,M,0,0,0,0,0,94,0
ALFIE-JAI,M,0,0,0,0,0,34,0
ALFIE-JAY,M,0,0,0,0,0,187,0
ALFIE-JOHN,M,0,0,0,0,0,73,0
ALFIE-JOSEPH,M,0,0,0,0,0,3,0
ALFIE-JUNIOR,M,0,0,0,0,0,3,0
ALFIE-RAY,M,0,0,0,0,0,40,0
ALFIE-RYAN,M,0,0,0,0,0,3,0
ALFIE-THOMAS,M,0,0,0,0,0,17,0
ALFIE-WILLIAM,M,0,0,0,0,0,3,0
ALFIN,M,0,0,0,0,0,3,0
ALHAGIE,M,0,0,0,0,0,3,0
ALHAJI,M,0,0,0,0,4,42,4
ALHASAN,M,0,0,0,0,0,6,0
ALHASSAN,M,0,0,0,0,0,15,0
ALHENA,F,0,0,0,0,3,23,3
ALIAA,F,0,3,0,0,0,3,3
ALIABBAS,M,3,0,0,0,0,3,3
ALI-ABBAS,M,0,0,0,0,0,3,0
ALIAKBAR,M,0,0,0,0,0,3,0
ALI-AKBAR,M,0,0,0,3,0,8,3
ALIANA,F,0,0,0,0,0,71,0
ALIANNA,F,0,0,0,0,0,14,0
ALIANNAH,F,0,0,0,0,0,3,0
ALIAS,M,0,0,4,0,0,14,4
ALICE-JANE,F,0,0,0,0,0,6,0
ALICE-MAE,F,0,3,0,0,0,22,3
ALICE-MARIE,F,0,0,0,0,0,3,0
ALICE-MAY,F,0,0,0,3,0,36,3
ALICIA-GRACE,F,0,0,0,0,0,4,0
ALICIA-MAE,F,0,0,0,0,0,10,0
ALICIA-MARIE,F,0,0,0,0,0,3,0
ALICIA-MAY,F,0,0,0,0,0,15,0
ALICIA-ROSE,F,0,0,0,0,0,18,0
ALIE,M,0,0,0,0,0,3,0
ALIEA,F,0,3,0,0,0,3,3
ALIENA,F,0,0,0,0,0,9,0
ALIENOR,F,0,0,0,3,0,13,3
ALIF,M,0,0,0,0,0,33,0
ALIFA,F,0,0,0,0,0,22,0
ALIHA,F,0,0,0,0,6,33,6
ALIHAN,M,0,0,0,0,0,4,0
ALI-HASSAN,M,0,0,0,0,0,3,0
ALIJAH,M,0,0,0,0,0,51,0
