NAME,gender,count,90sCount,AdjustedCount
MARTA,F,601,43,601
MARTELL,F,4,4,4
MARTHA,F,11129,1326,11129
MARTIKA,F,9,9,9
MARTINA,F,671,166,671
MARTINE,F,179,98,179
MARTINIQUE,F,3,3,3
MARVEL,F,4,0,1
MARVELLOUS,F,23,0,8
MARVELOUS,F,7,0,2
MARWA,F,1118,79,1118
MARWAH,F,299,8,299
MARY,F,47932,1801,47932
MARYA,F,177,62,177
MARYAH,F,27,8,27
MARYAM,F,8892,1142,8892
MARYAMA,F,262,11,262
MARYAN,F,141,28,141
MARYANN,F,138,49,138
MARY-ANN,F,137,34,137
MARYANNE,F,114,29,114
MARY-ANNE,F,83,33,83
MARYBETH,F,18,3,18
MARY-BETH,F,24,15,24
MARYIAM,F,15,3,15
MARYJANE,F,43,4,43
MARY-JANE,F,219,40,219
MARY-KATE,F,151,24,151
MARYLOU,F,22,7,22
MARYUM,F,207,32,207
MASA,F,12,0,4
MASHA,F,18,0,6
MASHAL,F,49,10,49
MASIE,F,183,19,183
MASUMA,F,287,132,287
MASUMAH,F,18,7,18
MATHILDA,F,847,134,847
MATHILDE,F,421,71,421
MATHURA,F,28,4,28
MATILDA,F,16728,1304,16728
MATILDE,F,249,15,249
MATTEA,F,67,10,67
MATTIA,F,3,3,3
MAUD,F,125,24,125
MAUDE,F,72,15,72
MAURA,F,31,15,31
MAUREEN,F,12519,38,12519
MAVIS,F,3626,0,1209
MAVISH,F,27,21,27
MAWAHIB,F,12,0,4
MAWIYAH,F,8,8,8
MAX,F,3,0,1
MAXIE,F,13,0,4
MAXIME,F,9,9,9
MAXINE,F,1001,160,1001
MAY,F,6982,254,6982
MAYA,F,14370,1408,14370
MAYAH,F,228,9,228
MAYAR,F,105,0,35
MAYBEL,F,17,0,6
MAYBELLE,F,31,0,10
MAYCEE,F,46,3,46
MAYCIE,F,75,3,75
MAYRA,F,56,0,19
MAYSIE,F,102,4,102
MAYU,F,12,12,12
MAYURI,F,36,7,36
MAZIE,F,375,25,375
MCKENZIE,F,777,46,777
MEA,F,257,8,257
MEABH,F,61,4,61
MEADHBH,F,6,6,6
MEADOW,F,621,10,621
MEAGAN,F,191,64,191
MEAGHAN,F,104,61,104
MEAH,F,129,7,129
MEDHA,F,32,0,11
MEDI,F,88,4,88
MEDINA,F,256,35,256
MEDINE,F,31,0,10
MEEGAN,F,12,8,12
MEEKA,F,22,0,7
MEENA,F,187,35,187
MEENAKSHI,F,30,10,30
MEERA,F,471,160,471
MEESHA,F,75,23,75
MEG,F,658,304,658
MEGAN,F,71679,29231,71679
MEGAN-ANNE,F,4,0,1
MEGANE,F,14,10,14
MEGAN-LEIGH,F,18,3,18
MEGAN-LOUISE,F,71,28,71
MEGANN,F,17,9,17
MEGANNE,F,11,11,11
MEGAN-ROSE,F,109,26,109
MEGEN,F,10,3,10
MEGGAN,F,51,38,51
MEGGIE,F,23,11,23
MEGHA,F,99,24,99
MEGHAN,F,1737,771,1737
MEGHANA,F,17,0,6
MEGHANN,F,57,37,57
MEGHNA,F,114,27,114
MEGI,F,38,8,38
MEGUMI,F,8,5,8
MEHA,F,27,13,27
MEHAK,F,336,22,336
MEHEK,F,248,17,248
MEHMOONA,F,24,7,24
MEHNAZ,F,103,14,103
MEHNOOR,F,26,9,26
MEHR,F,54,8,54
MEHRAB,F,4,0,1
MEHREEN,F,526,87,526
MEHRIN,F,35,0,12
MEHRISH,F,24,0,8
MEHRUN,F,3,3,3
MEHRUNNISA,F,3,3,3
MEHVISH,F,158,62,158
MEHWISH,F,106,33,106
MEHZABIN,F,3,3,3
MEI,F,230,22,230
MEIDA,F,22,0,7
MEI-LING,F,3,3,3
MEINIR,F,3,3,3
MEIRA,F,34,0,11
MEISHA,F,167,32,167
MEJA,F,31,0,10
MEL,F,4,0,1
MELA,F,27,0,9
MELANIE,F,5614,758,5614
MELANIJA,F,19,0,6
MELANY,F,24,0,8
MELEK,F,212,22,212
MELENA,F,6,3,6
MELERI,F,13,10,13
MELIA,F,91,0,30
MELIKA,F,93,13,93
MELIKE,F,96,8,96
MELINA,F,395,54,395
MELINDA,F,199,45,199
MELIS,F,221,50,221
MELISA,F,811,149,811
MELISHA,F,29,13,29
MELISSA,F,13794,5089,13794
MELITA,F,168,17,168
MELIZ,F,51,17,51
MELLISA,F,96,44,96
MELLISSA,F,162,70,162
MELODIE,F,224,38,224
MELODY,F,2190,217,2190
MELTEM,F,17,10,17
MELVINA,F,13,7,13
MELYSSA,F,9,3,9
MEMOONA,F,30,9,30
MEMPHIS,F,29,3,29
MENNA,F,398,101,398
MERA,F,3,0,1
MERCEDES,F,1155,250,1155
MERCI,F,20,0,7
MERCIA,F,3,0,1
MERCY,F,443,53,443
MEREDITH,F,909,162,909
MEREDYDD,F,3,0,1
MEREDYTH,F,3,0,1
MEREL,F,3,3,3
MERIAM,F,112,27,112
MERIDA,F,25,0,8
MERIEL,F,63,16,63
MERIEM,F,127,12,127
MERISSA,F,47,13,47
MERITA,F,6,3,6
MERLE,F,53,13,53
MERLYN,F,9,3,9
MERON,F,20,4,20
MERRIE,F,3,0,1
MERRIN,F,10,4,10
MERRY,F,6,0,2
MERRYN,F,419,54,419
MERVE,F,128,34,128
MERVEILLE,F,25,0,8
MERYEM,F,267,38,267
MERYL,F,51,19,51
MERYN,F,27,13,27
MESHA,F,54,21,54
MEVISH,F,23,7,23
MHAIRI,F,154,80,154
MIA,F,47801,3830,47801
MIAH,F,796,90,796
MIA-LILLY,F,40,0,13
MIAMI,F,87,0,29
MIA-RAE,F,43,4,43
MIA-ROSE,F,616,7,616
MICA,F,472,296,472
MICAELA,F,174,41,174
MICAH,F,113,19,113
MICAYLA,F,24,0,8
MICHA,F,156,78,156
MICHAELA,F,3216,1413,3216
MICHAELLA,F,179,61,179
MICHAL,F,143,30,143
MICHALA,F,14,11,14
MICHEALA,F,84,45,84
MICHELA,F,80,42,80
MICHELE,F,572,24,572
MICHELLA,F,19,4,19
MICHELLE,F,14645,1024,14645
MICKAELA,F,6,0,2
MICKAYLA,F,23,8,23
MIGLE,F,92,0,31
MIHAELA,F,46,0,15
MIHRIBAN,F,3,3,3
MIKA,F,405,21,405
MIKAELA,F,389,114,389
MIKAL,F,3,0,1
MIKALA,F,34,20,34
MIKAYELA,F,3,3,3
MIKAYLA,F,669,92,669
MIKEALA,F,3,3,3
MIKELA,F,9,3,9
MIKHAELA,F,3,0,1
MIKHELA,F,3,0,1
MIKI,F,40,9,40
MIKILA,F,3,3,3
MIKKI,F,34,12,34
MILA,F,2645,35,2645
MILAN,F,375,56,375
MILANA,F,502,4,502
MILANNA,F,3,0,1
MILDA,F,27,0,9
MILDRED,F,2182,3,2182
MILENA,F,846,32,846
MILETA,F,3,0,1
MILEY,F,2659,0,886
MILI,F,156,10,156
MILICA,F,40,9,40
MILISSA,F,49,19,49
MILLA,F,514,23,514
MILLE,F,19,5,19
MILLEN,F,24,0,8
MILLENA,F,3,0,1
MILLI,F,403,68,403
MILLICENT,F,3021,540,3021
MILLIE,F,31858,3540,31858
MILLIE-ANN,F,110,0,37
MILLIE-MAE,F,360,8,360
MILLIE-MAY,F,209,3,209
MILLIE-ROSE,F,428,3,428
MILLISSA,F,22,10,22
MILLY,F,4550,491,4550
MIMI,F,590,77,590
MINA,F,684,76,684
MINAHIL,F,343,9,343
MINAL,F,115,11,115
MINDY,F,66,12,66
MINERVA,F,62,3,62
MINETTE,F,20,4,20
MING,F,29,11,29
MINH,F,19,0,6
MINI,F,6,0,2
MINNA,F,139,32,139
MINNI,F,3,0,1
MINNIE,F,3217,74,3217
MINNY,F,3,0,1
MINUKI,F,3,0,1
MIR,F,26,8,26
MIRA,F,413,44,413
MIRABEL,F,78,3,78
MIRABELLA,F,19,0,6
MIRAIN,F,26,14,26
MIRANDA,F,1136,439,1136
MIREL,F,24,3,24
MIREN,F,13,6,13
MIRHA,F,22,0,7
MIRI,F,106,16,106
MIRIAM,F,3050,640,3050
MIROSLAVA,F,18,0,6
MIRREN,F,126,37,126
MIRRI,F,3,0,1
MIRUNA,F,66,0,22
MIRYAM,F,48,20,48
MIRZA,F,20,4,20
MISAKI,F,11,0,4
MISBA,F,79,19,79
MISBAH,F,482,162,482
MISCHA,F,623,53,623
MISHA,F,726,170,726
MISHAAL,F,63,7,63
MISHAL,F,144,6,144
MISHALL,F,27,0,9
MISHIKA,F,27,0,9
MISK,F,22,0,7
MISSY,F,302,19,302
MISTY,F,234,38,234
MITZEE,F,14,0,5
MITZI,F,76,7,76
MITZIE,F,11,0,4
MITZY,F,14,0,5
MIYA,F,1156,68,1156
MIYAH,F,241,16,241
MIYU,F,14,0,5
MIZUKI,F,12,3,12
MOBEEN,F,21,12,21
MOESHA,F,115,90,115
MOHIMA,F,96,57,96
MOHINI,F,37,20,37
MOIA,F,3,3,3
MOIRA,F,62,17,62
MOLI,F,93,10,93
MOLLEY,F,10,4,10
MOLLI,F,143,47,143
MOLLIE,F,12452,3438,12452
MOLLIE-ANN,F,64,14,64
MOLLIE-JO,F,12,7,12
MOLLIE-MAE,F,162,8,162
MOLLIE-ROSE,F,57,8,57
MOLLY,F,40851,11708,40851
MOLLY-ANN,F,146,43,146
MOLLY-ANNE,F,117,37,117
MOLLY-JO,F,45,16,45
MOLLY-MAE,F,155,25,155
MOLLY-MAY,F,217,30,217
MOLLY-ROSE,F,140,20,140
MOMENA,F,40,16,40
MOMINA,F,397,46,397
MOMINAH,F,70,8,70
MONA,F,281,67,281
MONAE,F,84,10,84
MONET,F,226,72,226
MONICA,F,3077,540,3077
MONIKA,F,433,84,433
MONIQUE,F,1065,538,1065
MONIRA,F,18,12,18
MONISHA,F,103,44,103
MONROE,F,83,0,28
MONTANA,F,339,120,339
MONTANNA,F,64,25,64
MOONISAH,F,13,9,13
MORAG,F,23,20,23
MORENIKE,F,56,23,56
MORGAN,F,9103,2803,9103
MORGANA,F,73,18,73
MORGANE,F,76,30,76
MORGAN-LEIGH,F,37,3,37
MORGANN,F,11,3,11
MORGANNA,F,17,4,17
MORGANNE,F,35,15,35
MORGEN,F,90,44,90
MORNA,F,3,3,3
MORRIGAN,F,36,8,36
MORVEN,F,60,24,60
MORWENNA,F,195,91,195
MOTUNRAYO,F,30,13,30
MOYA,F,75,25,75
MOYINOLUWA,F,69,3,69
MOYOSOREOLUWA,F,48,8,48
MUIREANN,F,12,3,12
MUMINA,F,79,22,79
MUMINAH,F,182,31,182
MUNA,F,509,133,509
MUNEEBA,F,95,31,95
MUNEEBAH,F,115,37,115
MUNIBA,F,106,11,106
MUNIBAH,F,36,9,36
MUNIRA,F,336,50,336
MUNIRAH,F,30,7,30
MUNTAHA,F,185,3,185
MUQADAS,F,77,8,77
MUQADDAS,F,67,7,67
MURIEL,F,6151,3,6151
MURPHY,F,6,0,2
MURREN,F,6,3,6
MURRON,F,38,19,38
MUSAMMAD,F,27,7,27
MUSAMMAT,F,72,24,72
MUSAMMATH,F,41,11,41
MUSKA,F,24,0,8
MUSKAAN,F,550,30,550
MUSKAN,F,275,16,275
MYA,F,7207,234,7207
MYAH,F,989,79,989
MYESHA,F,82,7,82
MYFANWY,F,99,38,99
MYIAH,F,41,3,41
MYLA,F,1442,0,481
MYLEEN,F,11,0,4
MYLEENE,F,41,0,14
MYLEY,F,83,0,28
MYLIE,F,365,0,122
MYRA,F,393,34,393
MYREEN,F,3,0,1
MYRIAM,F,103,14,103
MYRTLE,F,60,3,60
MYSHA,F,279,0,93
NAA,F,48,10,48
NABA,F,63,0,21
NABEEHA,F,173,20,173
NABEELA,F,170,71,170
NABEELAH,F,75,28,75
NABIHA,F,402,31,402
NABIHAH,F,157,35,157
NABILA,F,327,76,327
NABILAH,F,192,54,192
NADA,F,455,71,455
NADENE,F,14,10,14
NADIA,F,4695,1354,4695
NADINA,F,10,7,10
NADINE,F,1418,590,1418
NADIRA,F,211,48,211
NADIRAH,F,82,8,82
NADIYA,F,149,59,149
NADIYAH,F,127,54,127
NADJA,F,29,16,29
NADRA,F,28,3,28
NADYA,F,124,43,124
NAEEMA,F,196,55,196
NAEEMAH,F,76,14,76
NAEVE,F,24,7,24
NAFEESA,F,384,147,384
NAFEESAH,F,147,41,147
NAFISA,F,615,155,615
NAFISAH,F,232,70,232
NAGINA,F,31,19,31
NAHEEDA,F,10,7,10
NAHIDA,F,126,44,126
NAHIMA,F,97,38,97
NAILA,F,358,82,358
NAILAH,F,294,57,294
NAIMA,F,836,143,836
NAIMAH,F,305,80,305
NAIMH,F,12,4,12
NAINA,F,239,20,239
NAIOMI,F,33,18,33
NAJAH,F,88,8,88
NAJIYAH,F,33,14,33
NAJMA,F,521,104,521
NAJWA,F,53,7,53
NAKISHA,F,24,18,24
NAKITA,F,179,91,179
NALA,F,120,3,120
NAMIRA,F,26,0,9
NAMRA,F,28,15,28
NAMRATA,F,16,10,16
NAN,F,15,9,15
NANA,F,605,93,605
NANCIE,F,194,11,194
NANCY,F,9443,612,9443
NANDI,F,38,3,38
NANDINI,F,137,22,137
NAOISE,F,15,8,15
NAOMI,F,11434,3009,11434
NAOMIE,F,52,7,52
NARA,F,52,3,52
NARCISA,F,18,0,6
NARDIA,F,16,9,16
NAREECE,F,8,8,8
NAREEN,F,6,3,6
NARGES,F,18,0,6
NARGIS,F,46,9,46
NARISSA,F,13,4,13
NARLA,F,18,0,6
NASEEM,F,14,8,14
NASEEMA,F,20,11,20
NASIMA,F,72,43,72
NASRA,F,212,46,212
NASREEN,F,172,58,172
NASRIN,F,114,27,114
NASTASSJA,F,21,17,21
NATACHA,F,59,26,59
NATALIA,F,4906,501,4906
NATALIE,F,16717,4976,16717
NATALIYA,F,41,3,41
NATALLIE,F,3,3,3
NATALY,F,26,3,26
NATALYA,F,609,206,609
NATASCHA,F,74,40,74
NATASHA,F,19468,7558,19468
NATASHIA,F,14,14,14
NATASIA,F,8,8,8
NATASJA,F,51,38,51
NATASSIA,F,20,20,20
NATASSJA,F,18,18,18
NATAYA,F,54,12,54
NATEA,F,15,11,15
NATHALIA,F,74,13,74
NATHALIE,F,341,137,341
NATHANIA,F,87,20,87
NATISHA,F,24,12,24
NATSUKI,F,6,0,2
NATSUMI,F,6,0,2
NAUREEN,F,13,3,13
NAUSHEEN,F,14,7,14
NAVDEEP,F,62,23,62
NAVEENA,F,20,14,20
NAVJOT,F,53,17,53
NAVNEET,F,177,43,177
NAVPREET,F,60,25,60
NAWAAL,F,105,7,105
NAWAL,F,432,53,432
NAYA,F,217,7,217
NAYAAB,F,73,29,73
NAYAB,F,90,23,90
NAYANA,F,97,14,97
NAYARA,F,46,0,15
NAYEEMA,F,19,8,19
NAYLA,F,131,16,131
NAZAR,F,25,0,8
NAZIA,F,329,156,329
NAZIFA,F,304,101,304
NAZIHAH,F,18,9,18
NAZIRA,F,34,13,34
NAZISH,F,104,55,104
NAZLI,F,94,7,94
NAZMA,F,72,42,72
NAZMEEN,F,28,24,28
NAZMIN,F,148,82,148
NAZNEEN,F,77,34,77
NAZNIN,F,10,7,10
NAZREEN,F,35,15,35
NAZRIN,F,16,13,16
NDIDI,F,3,3,3
NEA,F,32,8,32
NEAH,F,15,0,5
NEALA,F,12,0,4
NEAMH,F,21,13,21
NEAVE,F,1087,139,1087
NECHAMA,F,110,15,110
NEDA,F,129,13,129
NEELA,F,73,0,24
NEELAM,F,295,177,295
NEELEY,F,3,3,3
NEELIMA,F,12,12,12
NEELY,F,6,6,6
NEEMA,F,41,9,41
NEENA,F,55,14,55
NEESHA,F,72,38,72
NEEVA,F,42,0,14
NEEVE,F,286,39,286
NEHA,F,1106,231,1106
NEHIR,F,110,0,37
NEILA,F,38,0,13
NEISHA,F,74,20,74
NEIVA,F,21,0,7
NEIVE,F,431,29,431
NEL,F,347,6,347
NELA,F,247,0,82
NELI,F,25,0,8
NELL,F,1791,85,1791
NELLE,F,41,0,14
NELLI,F,23,0,8
NELLIE,F,5852,16,5852
NELLY,F,519,0,173
NENEH,F,44,16,44
NEOMI,F,9,0,3
NERIAH,F,272,0,91
NERICE,F,8,8,8
NERISSA,F,91,42,91
NERYS,F,201,46,201
NESHA,F,16,6,16
NESSA,F,27,0,9
NESTA,F,62,8,62
NETHMI,F,3,0,1
NETTIE,F,3,0,1
NEVA,F,91,0,30
NEVADA,F,15,0,5
NEVE,F,5753,574,5753
NGA,F,3,3,3
NGAIRE,F,14,3,14
NGOZICHUKWUKA,F,3,3,3
NIA,F,3266,663,3266
NIAH,F,373,28,373
NIALA,F,10,7,10
NIAMBH,F,12,0,4
NIAMH,F,16783,4207,16783
NIAOMI,F,20,10,20
NICHOL,F,23,15,23
NICHOLA,F,864,127,864
NICHOLE,F,199,110,199
NICHOLL,F,3,3,3
NICKI,F,55,22,55
NICKITA,F,3,3,3
NICKOLA,F,3,3,3
NICKY,F,92,23,92
NICO,F,84,7,84
NICOL,F,279,62,279
NICOLA,F,19364,2081,19364
NICOLE,F,19474,7275,19474
NICOLE-LOUISE,F,3,3,3
NICOLETTA,F,44,13,44
NICOLETTE,F,55,21,55
NICOLL,F,7,4,7
NICOLLE,F,118,53,118
NIDA,F,309,82,309
NIDAH,F,17,14,17
NIDHI,F,171,20,171
NIESHA,F,32,3,32
NIEVE,F,983,61,983
NIGELLA,F,25,0,8
NIKETA,F,15,15,15
NIKHITA,F,139,62,139
NIKI,F,112,30,112
NIKIA,F,14,8,14
NIKISHA,F,118,66,118
NIKITA,F,3053,1434,3053
NIKITTA,F,40,19,40
NIKKI,F,760,327,760
NIKKIA,F,9,3,9
NIKKITA,F,282,121,282
NIKOLA,F,1327,9,1327
NIKOLE,F,104,14,104
NIKOLINA,F,13,7,13
NILA,F,124,11,124
NILAH,F,39,0,13
NILIMA,F,41,26,41
NIMA,F,44,3,44
NIMAH,F,46,16,46
NIMCO,F,39,9,39
NIMISHA,F,50,18,50
NIMO,F,62,17,62
NIMRA,F,549,126,549
NIMRAH,F,396,70,396
NINA,F,4211,904,4211
NIOMI,F,187,66,187
NIRALI,F,32,17,32
NIRVANA,F,140,36,140
NISA,F,247,36,247
NISBA,F,8,8,8
NISBAH,F,12,9,12
NISHA,F,640,238,640
NISHAT,F,251,123,251
NISHI,F,69,16,69
NISHITA,F,18,8,18
NISHKA,F,90,0,30
NISHMA,F,9,9,9
NISSA,F,13,3,13
NITA,F,16,8,16
NIXIE,F,41,0,14
NNEKA,F,61,26,61
NNENNA,F,41,9,41
NOA,F,447,28,447
NOELLA,F,54,3,54
NOEMI,F,233,12,233
NOEMIE,F,100,13,100
NOKUTENDA,F,31,0,10
NOLA,F,319,7,319
NOMI,F,12,3,12
NON,F,79,25,79
NOON,F,3,3,3
NOOR,F,1951,183,1951
NOORA,F,114,17,114
NORA,F,4399,87,4399
NORAH,F,3243,14,3243
NOREEN,F,151,52,151
NORMA,F,2565,3,2565
NOSHEEN,F,114,66,114
NOSHIN,F,82,48,82
NOUR,F,401,55,401
NOURA,F,110,11,110
NOUREEN,F,14,0,5
NOVA,F,246,3,246
NOYA,F,24,0,8
NUALA,F,445,82,445
NUHA,F,381,36,381
NULA,F,35,0,12
NUR,F,388,90,388
NURA,F,133,7,133
NURIA,F,101,18,101
NURUL,F,61,29,61
NUSAYBAH,F,470,41,470
NUSRAT,F,267,57,267
NUSRATH,F,41,11,41
NUZHAT,F,70,18,70
NYA,F,268,13,268
NYAH,F,970,21,970
NYASHA,F,116,6,116
NYLA,F,842,16,842
NYOMI,F,51,22,51
NYREE,F,88,18,88
NYSA,F,11,0,4
NYSSA,F,37,6,37
NYX,F,3,0,1
OAKLEIGH,F,29,4,29
OAKLEY,F,69,11,69
OASIS,F,3,3,3
OCEA,F,12,8,12
OCEAN,F,861,134,861
OCEANA,F,71,3,71
OCEANIA,F,3,0,1
OCTAVIA,F,418,108,418
ODELIA,F,27,0,9
ODESSA,F,28,0,9
ODETTE,F,109,27,109
ODILIA,F,3,3,3
OFELIA,F,57,0,19
OFURE,F,6,3,6
OGECHI,F,37,9,37
OGOCHUKWU,F,3,3,3
OKSANA,F,13,5,13
OLA,F,185,16,185
OLAMIDE,F,190,39,190
OLANNA,F,38,0,13
OLGA,F,194,22,194
OLINA,F,20,0,7
OLIVE,F,9216,59,9216
OLIVIA,F,91094,18591,91094
OLIVIA-GRACE,F,263,3,263
OLIVIA-LOUISE,F,19,3,19
OLIVIA-MAE,F,233,3,233
OLIVIA-MAI,F,101,0,34
OLIVIA-MAY,F,173,6,173
OLIVIA-PAIGE,F,12,3,12
OLIVIA-ROSE,F,447,9,447
OLIVYA,F,3,3,3
OLOLADE,F,37,13,37
OLUFUNMILAYO,F,3,3,3
OLUKEMI,F,3,3,3
OLUMAYOWA,F,3,3,3
OLUTOMI,F,3,3,3
OLUTOYIN,F,3,3,3
OLUWABUKOLA,F,17,8,17
OLUWADAMILOLA,F,201,39,201
OLUWAFOLAKEMI,F,9,3,9
OLUWAKEMI,F,122,32,122
OLUWAPELUMI,F,54,11,54
OLUWASEUN,F,100,37,100
OLUWASEYI,F,79,20,79
OLUWATOBI,F,110,32,110
OLUWATOBILOBA,F,68,7,68
OLUWATOMI,F,38,14,38
OLUWATOMISIN,F,84,15,84
OLUWATONI,F,99,10,99
OLUWATOSIN,F,122,43,122
OLUWATOYIN,F,33,14,33
OLWEN,F,71,5,71
OLYMPIA,F,124,26,124
OLYVIA,F,43,11,43
OMAIMA,F,28,13,28
OMNIA,F,14,3,14
OMOBOLANLE,F,3,3,3
OMOLABAKE,F,3,3,3
OMOLADE,F,9,3,9
OMOLARA,F,79,29,79
OMOLOLA,F,57,15,57
OMOSEDE,F,6,0,2
OMOTARA,F,31,7,31
OMOWUNMI,F,6,3,6
ONIKA,F,6,3,6
ONYINYECHUKWU,F,28,3,28
ONYX,F,3,0,1
OONA,F,140,25,140
OONAGH,F,141,41,141
OPAL,F,123,30,123
OPEOLUWA,F,10,7,10
OPEYEMI,F,58,14,58
OPHELIA,F,1334,126,1334
OPHELIE,F,3,3,3
OPRAH,F,12,3,12
OREOLUWA,F,204,32,204
ORIANA,F,340,66,340
ORIANE,F,22,15,22
ORIANNA,F,71,17,71
ORIANNE,F,19,11,19
ORIEL,F,29,0,10
ORISSA,F,8,0,3
ORLA,F,4549,499,4549
ORLAGH,F,298,54,298
ORLAIGH,F,9,0,3
ORLAITH,F,727,32,727
OTTILIE,F,602,64,602
OTTOLINE,F,23,0,8
OYINDAMOLA,F,77,13,77
OYINKANSOLA,F,116,30,116
OYKU,F,6,0,2
OZGE,F,59,33,59
OZLEM,F,49,20,49
PACEY,F,5,0,2
PACHA,F,28,0,9
PADME,F,3,0,1
PAGAN,F,140,40,140
PAGE,F,76,35,76
PAIGE,F,24059,7918,24059
PAIGE-LOUISE,F,26,9,26
PAIGE-MARIE,F,38,11,38
PAIGEN,F,6,3,6
PAIGHTON,F,153,21,153
PAIGNTON,F,20,3,20
PAISLEE,F,11,0,4
PAISLEIGH,F,17,7,17
PAISLEY,F,612,125,612
PAITON,F,53,9,53
PAKEEZAH,F,6,3,6
PALLAVI,F,23,17,23
PALOMA,F,310,49,310
PAMELA,F,11034,99,11034
PANASHE,F,42,0,14
PANAYIOTA,F,38,24,38
PANDORA,F,204,37,204
PAOLA,F,92,24,92
PARADISE,F,17,0,6
PARDEEP,F,3,3,3
PARIS,F,3713,886,3713
PARISA,F,210,23,210
PARISHA,F,51,11,51
PARISS,F,19,14,19
PARISSE,F,3,3,3
PARKER,F,73,0,24
PARMINDER,F,13,10,13
PARNIKA,F,10,0,3
PARRIS,F,152,84,152
PARVEEN,F,45,15,45
PARYS,F,76,31,76
PASCALE,F,72,43,72
PASCHA,F,10,0,3
PASHA,F,51,17,51
PASSION,F,4,0,1
PATIENCE,F,309,31,309
PATRICE,F,86,61,86
PATRICIA,F,24638,250,24638
PATSIE,F,6,3,6
PATSY,F,236,73,236
PAULA,F,3802,160,3802
PAULINA,F,510,21,510
PAULINE,F,12026,71,12026
PAVAN,F,159,32,159
PAVANDEEP,F,77,47,77
PAVNEET,F,56,9,56
PAYAL,F,94,44,94
PAYGE,F,25,19,25
PAYNTON,F,15,8,15
PAYTEN,F,6,3,6
PAYTON,F,562,48,562
PEACE,F,132,21,132
PEACH,F,9,3,9
PEACHES,F,183,19,183
PEARL,F,1667,126,1667
PEBBLES,F,64,3,64
PEGGIE,F,7,0,2
PEGGY,F,2890,37,2890
PELIN,F,55,5,55
PENELOPE,F,4656,174,4656
PENIEL,F,42,0,14
PENINA,F,33,10,33
PENNIE,F,55,7,55
PENNY,F,1864,313,1864
PEONY,F,67,0,22
PEPPER,F,73,0,24
PERDITA,F,114,20,114
PERI,F,113,48,113
PERL,F,3,0,1
PERPETUA,F,3,0,1
PERRI,F,64,18,64
PERRIE,F,101,19,101
PERRY,F,21,9,21
PERSEPHONE,F,290,30,290
PERSEPHONIE,F,3,0,1
PERSIA,F,113,21,113
PETA,F,53,14,53
PETRA,F,387,40,387
PETRINA,F,28,18,28
PEYTON,F,1351,100,1351
PHAEDRA,F,60,3,60
PHEBE,F,283,53,283
PHEOBE,F,634,53,634
PHILIPA,F,19,9,19
PHILIPPA,F,3307,1226,3307
PHILLIPA,F,364,144,364
PHILLIPPA,F,279,125,279
PHILOMENA,F,148,32,148
PHOEBE,F,32249,6102,32249
PHOEBIE,F,195,15,195
PHOENIX,F,849,70,849
PHUONG,F,29,11,29
PHYLLIS,F,10439,0,3480
PIA,F,500,97,500
PINAR,F,39,24,39
PIP,F,18,0,6
PIPER,F,1358,31,1358
PIPPA,F,2651,165,2651
PIPPI,F,20,0,7
PIXIE,F,671,0,224
POLLY,F,3244,792,3244
POLLYANNA,F,448,97,448
POLLY-ANNA,F,22,7,22
POOJA,F,233,135,233
POONAM,F,35,26,35
POPPI,F,228,21,228
POPPIE,F,992,73,992
POPPY,F,34571,2653,34571
POPPY-MAE,F,218,3,218
POPPY-MAY,F,159,0,53
PORSCHA,F,165,14,165
PORSCHE,F,99,18,99
PORSHA,F,250,28,250
PORTIA,F,426,131,426
PRABHJOT,F,69,19,69
PRECIOUS,F,1295,138,1295
PREENA,F,20,13,20
PREET,F,125,10,125
PREETI,F,75,16,75
PREEYA,F,95,8,95
PRESLEY,F,69,0,23
PRIA,F,73,12,73
PRIANKA,F,23,9,23
PRIMROSE,F,605,41,605
PRINA,F,22,9,22
PRINCESS,F,1176,100,1176
PRISCA,F,56,13,56
PRISCILLA,F,513,122,513
PRITHIKA,F,21,0,7
PRITI,F,3,3,3
PRIYA,F,2420,589,2420
PRIYAL,F,58,14,58
PRIYANKA,F,448,192,448
PROMISE,F,46,0,15
PRUDENCE,F,202,20,202
PUI,F,34,16,34
PUJA,F,62,35,62
PURITY,F,18,0,6
QENDRESA,F,8,8,8
QUDSIA,F,52,8,52
QUEEN,F,69,4,69
QUEENIE,F,180,15,180
QUIANA,F,18,9,18
QUIN,F,6,0,2
QUINN,F,478,10,478
QUINNE,F,3,0,1
QUORRA,F,12,0,4
QURATULAIN,F,12,3,12
RABEEAH,F,15,7,15
RABIA,F,651,186,651
RABIAH,F,143,59,143
RABIYA,F,137,31,137
RACHAEL,F,7777,2711,7777
RACHEAL,F,247,83,247
RACHEL,F,31409,9307,31409
RACHELE,F,18,12,18
RACHELLE,F,189,97,189
RACQUEL,F,6,6,6
RADEYAH,F,31,13,31
RADHA,F,123,28,123
RADHIKA,F,263,113,263
RADIA,F,45,17,45
RAE,F,609,131,609
RAEANNE,F,22,11,22
RAE-ANNE,F,9,9,9
RAEESA,F,192,66,192
RAEESAH,F,239,63,239
RA'EESAH,F,21,9,21
RAEGAN,F,232,61,232
RAFA,F,28,3,28
RAFAELA,F,125,13,125
RAFAELLA,F,101,12,101
RAFFAELLA,F,107,8,107
RAFIA,F,113,28,113
RAFIAH,F,38,11,38
RAGAN,F,14,7,14
